ID,Code,Name,attack_type,Rangedamage,Delayed_Rangedamage,skill_cannon,special_wprange,Slv,Calculation,element,hits,Critical_hit,combo,combo_element,combo_hits,monster_race,skill_buff,Special_Calculation,combo_Special_Calculation,Special_Critical_hit,skill_SpecialATK,half_bypass_def,half_bypass_res,decay_hits,bonus_add,bonus_step
5326,WH_HAWKRUSH,獵鷹奇襲,physical,1,,,,5,(500*Sklv+(5*total_CON))*BaseLv/100*(1+0.1*GSklv(5325)),0,-2,0.25,,,,,,,,,,,,,,
5327,WH_HAWK_M,獵鷹精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5328,WH_CALAMITYGALE,憤怒暴風,,,,,,,,0,0,,,,,,,,,,,,,,,
5329,WH_HAWKBOOMERANG,獵鷹狙擊,physical,1,,,,5,(600*Sklv+(10*total_CON))*BaseLv/100*(1+0.1*GSklv(5325)),0,1,0.5,,,,,,,,,,,,,,
5330,WH_GALESTORM,毀滅風暴,physical,1,,,,10,(1350*Sklv+total_CON*10)*BaseLv/100,0,-5,0,,,,,5328,,,0.5,,,,,,
5331,WH_DEEPBLINDTRAP,深盲陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
5332,WH_SOLIDTRAP,磐石陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
5333,WH_SWIFTTRAP,急速陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
5334,WH_CRESCIVE_BOLT,漸進狙擊,physical,1,,,,10,(500+1300*Sklv+total_CON*10)*(BaseLv/100),5,4,0.5,,,,,,,,,,,,4,*1,0.2
5335,WH_FLAMETRAP,火焰陷阱,,,,,,,,0,0,,,,,,,,,,,,,,,
5336,BO_BIONIC_PHARMACY,仿生配藥,,,,,,,,0,0,,,,,,,,,,,,,,,
5337,BO_BIONICS_M,仿生精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5338,BO_THE_WHOLE_PROTECTION,全面化學保護,,,,,,,,0,0,,,,,,,,,,,,,,,
5339,BO_ADVANCE_PROTECTION,全影化學保護,,,,,,,,0,0,,,,,,,,,,,,,,,
5340,BO_ACIDIFIED_ZONE_WATER,強酸禁地(水),physical,1,,,,5,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(6+(GUSklv(5347)*3)))*BaseLv/100,1,7,,,,,"3,0",,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(10.5+(GUSklv(5347)*3)))*BaseLv/100,,,,,,,,
5341,BO_ACIDIFIED_ZONE_GROUND,強酸禁地(地),physical,1,,,,5,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(6+(GUSklv(5347)*3)))*BaseLv/100,2,7,,,,,"3,0",,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(10.5+(GUSklv(5347)*3)))*BaseLv/100,,,,,,,,
5342,BO_ACIDIFIED_ZONE_WIND,強酸禁地(風),physical,1,,,,5,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(6+(GUSklv(5347)*3)))*BaseLv/100,4,7,,,,,"3,0",,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(10.5+(GUSklv(5347)*3)))*BaseLv/100,,,,,,,,
5343,BO_ACIDIFIED_ZONE_FIRE,強酸禁地(火),physical,1,,,,5,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(6+(GUSklv(5347)*3)))*BaseLv/100,3,7,,,,,"0,3",,(Sklv*(400+(GUSklv(5347)*200))+total_POW*(10.5+(GUSklv(5347)*3)))*BaseLv/100,,,,,,,,
5344,BO_WOODENWARRIOR,召喚神木戰士,,,,,,,,0,0,,,,,,,,,,,,,,,
5345,BO_WOODEN_FAIRY,召喚神木妖精,,,,,,,,0,0,,,,,,,,,,,,,,,
5346,BO_CREEPER,召喚爬行者,,,,,,,,0,0,,,,,,,,,,,,,,,
5347,BO_RESEARCHREPORT,研究報告,,,,,,,,0,0,,,,,,,,,,,,,,,
5348,BO_HELLTREE,召喚地獄樹,,,,,,,,0,0,,,,,,,,,,,,,,,
5349,TR_STAGE_MANNER,舞台禮儀,,,,,,,,0,0,,,,,,,,,,,,,,,
5350,TR_RETROSPECTION,美聲回顧,,,,,,,,0,0,,,,,,,,,,,,,,,
5351,TR_MYSTIC_SYMPHONY,神秘交響曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5352,TR_KVASIR_SONATA,克瓦希爾奏鳴曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5353,TR_ROSEBLOSSOM,玫瑰箭矢,physical,1,,,,5,(200+Sklv*2000+total_CON*3*5)*BaseLv/100,0,-2,,(250+Sklv*2800+total_CON*3*5)*BaseLv/100,0,1,,,,,,,0,0,,,
5354,TR_ROSEBLOSSOM_ATK,玫瑰箭矢_ATK,,,,,,,,0,0,,,,,,,,,,,,,,,
5355,TR_RHYTHMSHOOTING,節奏射擊,physical,1,,,,5,(550+Sklv*950+total_CON*5*5)*BaseLv/100,0,3,,,,,,5357,(850+Sklv*1050+total_CON*7*5)*BaseLv/100,,,,,,,,
5356,TR_METALIC_FURY,金屬狂怒,magic,0,,,,5,(Sklv*3850+total_SPL*1.5*GSklv(5357))*BaseLv/100,0,1,,,,,,5357,(Sklv*4650+total_SPL*2*GSklv(5357))*BaseLv/100,,,,,,,,
5357,TR_SOUNDBLEND,混聲烙印,,,,,,,,0,0,,,,,,,,,,,,,,,
5358,TR_GEF_NOCTURN,葛帔尼亞夜曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5359,TR_ROKI_CAPRICCIO,洛基奏鳴曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5360,TR_AIN_RHAPSODY,礦工狂想曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5361,TR_MUSICAL_INTERLUDE,音樂劇插曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5362,TR_JAWAII_SERENADE,暮色小夜曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5363,TR_NIPELHEIM_REQUIEM,亡靈鎮魂歌,,,,,,,,0,0,,,,,,,,,,,,,,,
5364,TR_PRON_MARCH,普隆德拉進行曲,,,,,,,,0,0,,,,,,,,,,,,,,,
5365,EM_MAGIC_BOOK_M,魔法書精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5366,EM_SPELL_ENCHANTING,咒力賦予,,,,,,,,0,0,,,,,,,,,,,,,,,
5367,EM_ACTIVITY_BURN,能量燃燼,,,,,,,,0,0,,,,,,,,,,,,,,,
5368,EM_INCREASING_ACTIVITY,能量轉換,,,,,,,,0,0,,,,,,,,,,,,,,,
5369,EM_DIAMOND_STORM,鑽石風暴,magic,0,,,,5,(500+Sklv*2400+total_SPL*5)*BaseLv/100,1,-5,,,,,,,,,,,,,,,
5370,EM_LIGHTNING_LAND,雷霆陣地,magic,0,,,,5,(700+Sklv*1100+total_SPL*5)*BaseLv/100,4,10,,,,,,,,,,,,,,,
5371,EM_VENOM_SWAMP,毒液沼澤,magic,0,,,,5,(700+Sklv*1100+total_SPL*5)*BaseLv/100,5,10,,,,,,,,,,,,,,,
5372,EM_CONFLAGRATION,灼熱岩漿,magic,0,,,,5,(700+Sklv*1100+total_SPL*5)*BaseLv/100,3,10,,,,,,,,,,,,,,,
5373,EM_TERRA_DRIVE,大地驅動,magic,,,,,5,(500+Sklv*2400+total_SPL*5)*BaseLv/100,2,-5,,,,,,,,,,,,,,,
5374,EM_ELEMENTAL_SPIRIT_M,元素鬥志精熟,,,,,,,,0,0,,,,,,,,,,,,,,,
5375,EM_SUMMON_ELEMENTAL_ARDOR,召喚元素:阿爾多雷,,,,,,,,0,0,,,,,,,,,,,,,,,
5376,EM_SUMMON_ELEMENTAL_DILUVIO,召喚元素:迪盧比奧,,,,,,,,0,0,,,,,,,,,,,,,,,
5377,EM_SUMMON_ELEMENTAL_PROCELLA,召喚元素:普羅賽拉,,,,,,,,0,0,,,,,,,,,,,,,,,
5378,EM_SUMMON_ELEMENTAL_TERREMOTUS,召喚元素:泰雷莫圖斯,,,,,,,,0,0,,,,,,,,,,,,,,,
5379,EM_SUMMON_ELEMENTAL_SERPENS,召喚元素:塞爾彭斯,,,,,,,,0,0,,,,,,,,,,,,,,,
5380,EM_ELEMENTAL_BUSTER,元素破壞,magic,0,,,,10,(550+Sklv*2650+total_SPL*10)*BaseLv/100,0,-3,,,,,"0,9",,(550+Sklv*2800+total_SPL*10)*BaseLv/100,,,,,,,,
5381,EM_ELEMENTAL_VEIL,元素天幕,,,,,,,,,,,,,,,,,,,,,,,,
5382,ABC_CHAIN_REACTION_SHOT_ATK,連鎖射擊,,,,,,,,0,0,,,,,,,,,,,,,,,
5383,ABC_FROM_THE_ABYSS_ATK,萬丈深淵,,,,,,,,0,0,,,,,,,,,,,,,,,
5389,EM_ELEMENTAL_BUSTER_FIRE,元素破壞(火),magic,0,,,,10,(550+Sklv*2650+total_SPL*10)*BaseLv/100,3,-3,,,,,"0,9",,(550+Sklv*2800+total_SPL*10)*BaseLv/100,,,,,,,,
5390,EM_ELEMENTAL_BUSTER_WATER,元素破壞(水),magic,0,,,,10,(550+Sklv*2650+total_SPL*10)*BaseLv/100,1,-3,,,,,"0,9",,(550+Sklv*2800+total_SPL*10)*BaseLv/100,,,,,,,,
5391,EM_ELEMENTAL_BUSTER_WIND,元素破壞(風),magic,0,,,,10,(550+Sklv*2650+total_SPL*10)*BaseLv/100,4,-3,,,,,"0,9",,(550+Sklv*2800+total_SPL*10)*BaseLv/100,,,,,,,,
5392,EM_ELEMENTAL_BUSTER_GROUND,元素破壞(地),magic,0,,,,10,(550+Sklv*2650+total_SPL*10)*BaseLv/100,2,-3,,,,,"0,9",,(550+Sklv*2800+total_SPL*10)*BaseLv/100,,,,,,,,
5393,EM_ELEMENTAL_BUSTER_POISON,元素破壞(毒),magic,0,,,,10,(550+Sklv*2650+total_SPL*10)*BaseLv/100,5,-3,,,,,"0,9",,(550+Sklv*2800+total_SPL*10)*BaseLv/100,,,,,,,,
5401,NW_P_F_I,P.F.I,,,,,,,,0,0,,,,,,,,,,,,,,,
5402,NW_GRENADE_MASTERY,榴彈精通,,,,,,,,0,0,,,,,,,,,,,,,,,
5403,NW_INTENSIVE_AIM,專注瞄準,,,,,,,,0,0,,,,,,,,,,,,,,,
5404,NW_GRENADE_FRAGMENT,榴彈碎片,,,,,,,,0,0,,,,,,,,,,,,,,,
5405,NW_THE_VIGILANTE_AT_NIGHT,夜裡的警惕,physical,1,,0,,5,WPon(19)((300+100*10)*Sklv+total_CON*2)*BaseLv/100:0+WPon(20)((800+200*10)*Sklv+total_CON*3)*BaseLv/100:0,0,WPon(19)7:4,,,,,,,,,,,1,0,,,
5406,NW_ONLY_ONE_BULLET,獨一槍彈,physical,1,,0,,5,"WPon(18)(1200+(3000+350*10)*Sklv+total_CON*3)*BaseLv/100:0+WPon(17)(1200+(3400+350*10)*Sklv+total_CON*3)*BaseLv/100:0
",0,1,WPon(18)0.5:0,,,,,,,,,,1,0,,,
5407,NW_SPIRAL_SHOOTING,螺旋射擊,physical,1,,0,,5,WPon(18)(1400+(2800+150*10)*Sklv+total_CON*3)*BaseLv/100:0+WPon(21)(1200+(1700+150*10)*Sklv+total_CON*3)*BaseLv/100:0,0,WPon(21)2:1,WPon(18)0.5:0,,,,,,,,,,0,0,,,
5408,NW_MAGAZINE_FOR_ONE,梅格競直擊,physical,1,,0,,5,WPon(19)(250+(500+100*10)*Sklv+total_CON*2)*BaseLv/100:0+WPon(17)(300+(800+100*10)*Sklv+total_CON*2)*BaseLv/100:0,0,WPon(19)10:6,WPon(17)0.5:0,,,,,,,,,,0,0,,,
5409,NW_WILD_FIRE,曠野之火,physical,1,,0,,5,WPon(20)(1500+(3200+500*10)*Sklv+total_CON*3)*BaseLv/100:0+WPon(21)(1500+(3000+500*10)*Sklv+total_CON*3)*BaseLv/100:0,0,-3,,,,,,,,,,,0,0,,,
5410,NW_BASIC_GRENADE,初階手榴彈,physical,1,,0,,5,(1500+2100*Sklv+GSklv(5402)*50+total_CON*5)*BaseLv/100,0,-2,,,,,,,,,,,0,0,,,
5411,NW_HASTY_FIRE_IN_THE_HOLE,洞中急火,physical,1,,0,,5,(1500+1500*Sklv+GSklv(5402)*20+total_CON*3)*BaseLv/100,0,3,,,,,,,,,,,0,0,,,
5412,NW_GRENADES_DROPPING,落空手榴彈,physical,1,,0,,5,(550+850*Sklv+GSklv(5402)*20+total_CON*3)*BaseLv/100,0,3,,,,,,,,,,,0,0,,,
5413,NW_AUTO_FIRING_LAUNCHER,自動射擊發射器,,,,,,,,0,0,,,,,,,,,,,,,,,
5414,NW_HIDDEN_CARD,王牌出手,,,,,,,,0,0,,,,,,,,,,,,,,,
5415,NW_MISSION_BOMBARD,任務轟炸機,physical,1,,0,,10,(5000+1800*Sklv+GSklv(5402)*100+total_CON*5)*BaseLv/100,0,3,,(800+200*Sklv+GSklv(5402)*30+total_CON*5)*BaseLv/100,0,3,,,,,,,0,0,,,
5416,SOA_TALISMAN_MASTERY,符咒研究,,,,,,,,0,0,,,,,,,,,,,,,,,
5417,SOA_SOUL_MASTERY,引魂術研究,,,,,,,,0,0,,,,,,,,,,,,,,,
5418,SOA_TALISMAN_OF_PROTECTION,護身符,,,,,,,,0,0,,,,,,,,,,,,,,,
5419,SOA_TALISMAN_OF_WARRIOR,武士符,,,,,,,,0,0,,,,,,,,,,,,,,,
5420,SOA_TALISMAN_OF_MAGICIAN,法師符,,,,,,,,0,0,,,,,,,,,,,,,,,
5421,SOA_SOUL_GATHERING,靈魂聚集,,,,,,,,0,0,,,,,,,,,,,,,,,
5422,SOA_TOTEM_OF_TUTELARY,城隍廟,,,,,,,,0,0,,,,,,,,,,,,,,,
5423,SOA_TALISMAN_OF_FIVE_ELEMENTS,五行符,,,,,,,,0,0,,,,,,,,,,,,,,,
5424,SOA_TALISMAN_OF_SOUL_STEALING,竊魂平安符,,,,,,,,0,0,,,,,,,,,,,,,,,
5425,SOA_EXORCISM_OF_MALICIOUS_SOUL,死靈淨化,magic,,,,,5,(150*Sklv+2*GSklv(5416)+total_SPL)*BaseLv/100*20,0,-5,,,,,,,,,,,,,,,
5426,SOA_TALISMAN_OF_BLUE_DRAGON,青龍符,magic,,,,,5,(850+(2250+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,0,1,,,,,,5431,(950+(2950+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,,,,,,,,
5427,SOA_TALISMAN_OF_WHITE_TIGER,白虎符,magic,,,,,5,(400+(1000+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,0,-2,,,,,,5431,(400+(1400+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,,,,,,,,
5428,SOA_TALISMAN_OF_RED_PHOENIX,朱雀符,magic,0,,,,5,(1400+(1450+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,0,-3,,,2,,,5431,(1600+(1850+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,,,,,,,,
5429,SOA_TALISMAN_OF_BLACK_TORTOISE,玄武符,magic,,,,,5,(2150+(1600+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,0,-3,,,,,,5431,(2300+(2100+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,,,,,,,,
5430,SOA_TALISMAN_OF_FOUR_BEARING_GOD,四方神符,magic,,,,,5,(50+(250+15*GSklv(5416))*Sklv+total_SPL*5)*BaseLv/100,0,7,,,,,,,,,,,,,,,
5431,SOA_CIRCLE_OF_DIRECTIONS_AND_ELEMENTALS,四方五行陣,magic,0,,0,,5,(500+(2000+15*(GSklv(5416)+GSklv(5417)))*Sklv+total_SPL*10)*BaseLv/100,0,5,,,,,,,,,,,0,0,,,
5432,SOA_SOUL_OF_HEAVEN_AND_EARTH,天地神靈,,,,,,,,0,0,,,,,,,,,,,,,,,
5433,SH_MYSTICAL_CREATURE_MASTERY,靈物互動,,,,,,,,0,0,,,,,,,,,,,,,,,
5434,SH_COMMUNE_WITH_CHUL_HO,靈物交流: 鐵虎,,,,,,,,0,0,,,,,,,,,,,,,,,
5435,SH_CHUL_HO_SONIC_CLAW,鐵虎空心爪,physical,1,0,0,,7,(1100+2200*Sklv+50*GSklv(5433)+total_POW*5)*BaseLv/100,0,-2,0.5,,,,,5434,(1100+2600*Sklv+100*GSklv(5433)+total_POW*5)*BaseLv/100,,,,0,0,,,
5436,SH_HOWLING_OF_CHUL_HO,鐵虎咆哮,physical,1,0,0,,7,(600+1050*Sklv+50*GSklv(5433)+total_POW*5)*BaseLv/100,0,1,,,,,,5434,(700+1150*Sklv+100*GSklv(5433)+total_POW*5)*BaseLv/100,,,,0,0,,,
5437,SH_HOGOGONG_STRIKE,虎高空亂打,physical,1,0,0,,7,(180+200*Sklv+10*GSklv(5433)+total_POW*5)*BaseLv/100,0,3,0.5,,,,,5434,(250+350*Sklv+20*GSklv(5433)+total_POW*5)*BaseLv/100,,,,0,0,,,
5438,SH_COMMUNE_WITH_KI_SUL,靈物交流: 神龜,,,,,,,,0,0,,,,,,,,,,,,,,,
5439,SH_KI_SUL_WATER_SPRAYING,神龜灑水砲,,,,,,,,0,0,,,,,,,,,,,,,,,
5440,SH_MARINE_FESTIVAL_OF_KI_SUL,神龜海洋慶典,,,,,,,,0,0,,,,,,,,,,,,,,,
5441,SH_SANDY_FESTIVAL_OF_KI_SUL,神龜沙雕節,,,,,,,,0,0,,,,,,,,,,,,,,,
5442,SH_KI_SUL_RAMPAGE,神龜劇烈震盪,,,,,,,,0,0,,,,,,,,,,,,,,,
5443,SH_COMMUNE_WITH_HYUN_ROK,靈物交流: 玄鹿,magic,,,,,,,0,,,,,,,,,,,,,,,,
5444,SH_COLORS_OF_HYUN_ROK,玄鹿五色角,,,,,,,,0,0,,,,,,,,,,,,,,,
5445,SH_HYUN_ROKS_BREEZE,玄鹿葉風,magic,,,,,7,(650+750*Sklv+20*GSklv(5433)+total_SPL*5)*BaseLv/100,0,16,,,,,,5443,(750+950*Sklv+40*GSklv(5433)+total_SPL*5)*BaseLv/100,,,,,,,,
5446,SH_HYUN_ROK_CANNON,玄鹿砲,magic,,,,,7,(1100+2050*Sklv+50*GSklv(5433)+total_SPL*5)*BaseLv/100,0,1,,,,,,5443,(1100+2450*Sklv+75*GSklv(5433)+total_SPL*5)*BaseLv/100,,,,,,,,
5447,SH_TEMPORARY_COMMUNION,急速交流,,,,,,,,0,0,,,,,,,,,,,,,,,
5448,SH_BLESSING_OF_MYSTICAL_CREATURES,靈物祝福,,,,,,,,0,0,,,,,,,,,,,,,,,
5449,HN_SELFSTUDY_TATICS,自學策略,,,,,,,,0,0,,,,,,,,,,,,,,,
5450,HN_SELFSTUDY_SOCERY,自學魔法,,,,,,,,0,0,,,,,,,,,,,,,,,
5451,HN_DOUBLEBOWLINGBASH,雙重怪物互擊,physical,0,0,0,,10,(250+(400+3*GSklv(5449))*Sklv+total_POW*2)*BaseLv/100*(1+((5+GSklv(5449))/100)),0,3,,,,,,5461,(250+(400+3*GSklv(5449))*Sklv+total_POW*2)*BaseLv/100*(1+((5+GSklv(5449))/100))*2.2,,,,0,0,,,
5452,HN_MEGA_SONIC_BLOW,巨型音速投擲,physical,0,0,0,,10,(900+(750+5*GSklv(5449))*Sklv+total_POW*4)*BaseLv/100*(1+((5+GSklv(5449))/100)),0,-8,0.5,,,,,5461,(900+(750+5*GSklv(5449))*Sklv+total_POW*4)*BaseLv/100*(1+((5+GSklv(5449))/100))*2,,,,0,0,,,
5453,HN_SHIELD_CHAIN_RUSH,連續盾擊衝撞,physical,1,0,0,,10,(850+(1050+3*GSklv(5449))*Sklv+total_POW*3)*BaseLv/100*(1+((5+(GSklv(5449)*2))/100)),0,-5,,,,,,5461,(850+(1050+3*GSklv(5449))*Sklv+total_POW*3)*BaseLv/100*(1+((5+(GSklv(5449)*2))/100))*2.2,,,,0,0,,,
5454,HN_SPIRAL_PIERCE_MAX,螺旋擊刺Max,physical,1,0,0,,10,"(1000+(1500+3*GSklv(5449))*Sklv*size(1.2,1.3,1.5)+total_POW*3)*BaseLv/100*(1+((5+GSklv(5449))/100))",0,-5,,,,,,5461,"(1000+(1500+3*GSklv(5449))*Sklv*size(1.2,1.3,1.5)+total_POW*3)*BaseLv/100*(1+((5+GSklv(5449))/100))*2",,,,0,0,,,
5455,HN_METEOR_STORM_BUSTER,隕石術猛擊,magic,0,,0,,10,(300+(320+5*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+GSklv(5450)/100),3,-3,,(450+(160+5*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100,3,1,,5462,(300+(320+5*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+GSklv(5450)/100)*1.5,(450+(160+5*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*1.5,,,0,0,,,
5456,HN_JUPITEL_THUNDER_STORM,雷鳴術風暴,magic,0,,0,,10,(((1800+3*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100)*(1+GSklv(5450)/100),4,-10,,,,,,5462,((1800+3*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+GSklv(5450)/100)*1.7,,,,0,0,,,
5457,HN_JACK_FROST_NOVA,新霜凍術,magic,0,,0,,10,(200+3*GSklv(5450)*Sklv+total_SPL*14)*BaseLv/100,1,1,,(400+(500+3*GSklv(5450))*Sklv+total_SPL*4)*BaseLv/100*(1+GSklv(5450)/100),1,10,,5462,(200+3*GSklv(5450)*Sklv+total_SPL*14)*BaseLv/100*1.7,(400+(500+3*GSklv(5450))*Sklv+total_SPL*4)*BaseLv/100*(1+GSklv(5450)/100)*1.7,,,0,0,,,
5458,HN_HELLS_DRIVE,地獄毀滅,magic,0,,0,,10,(1500+(700+4*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+GSklv(5450)/100),2,1,,,,,,5462,(1500+(700+4*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+GSklv(5450)/100)*(1+GSklv(5450)/100)*1.7,,,,0,0,,,
5459,HN_GROUND_GRAVITATION,地面重力,magic,0,,0,,10,(3000+(1500+4*GSklv(5450))*Sklv+total_SPL*10)*BaseLv/100,0,-2,,(800+(700+4*GSklv(5450))*Sklv+total_SPL*2)*BaseLv/100*(1+GSklv(5450)/100),0,10,,5462,(3000+(1500+4*GSklv(5450))*Sklv+total_SPL*10)*BaseLv/100*1.5,(800+(700+4*GSklv(5450))*Sklv+total_SPL*2)*BaseLv/100*(1+GSklv(5450)/100)*1.5,,,0,0,,,
5460,HN_NAPALM_VULCAN_STRIKE,念力連擊攻擊,magic,0,,0,,10,(350+(650+4*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+(GSklv(5450)*2)/100),8,-7,,,,,,5462,(350+(650+4*GSklv(5450))*Sklv+total_SPL*3)*BaseLv/100*(1+(GSklv(5450)*2)/100)*1.4,,,,0,0,,,
5461,HN_BREAKINGLIMIT,突破極限,,,,,,,,0,0,,,,,,,,,,,,,,,
5462,HN_RULEBREAK,突破規矩,,,,,,,,0,0,,,,,,,,,,,,,,,
5463,SKE_SKY_MASTERY,天機修練,,,,,,,,0,0,,,,,,,,,,,,,,,
5464,SKE_WAR_BOOK_MASTERY,兵法修練,,,,,,,,0,0,,,,,,,,,,,,,,,
5465,SKE_RISING_SUN,天地一陽,,,,,,,,0,0,,,,,,,,,,,,,,,
5466,SKE_NOON_BLAST,天晨一陽,physical,0,,0,,5,(1600+(1250+5*GSklv(5463))*Sklv+total_POW*5)*BaseLv/100,0,-2,,,,,,5465,(1600+(1250+5*GSklv(5463))*Sklv+total_POW*5)*BaseLv/100,,0.5,,0,0,,,
5467,SKE_SUNSET_BLAST,天陽,,,,,,,,0,0,,,,,,,,,,,,,,,
5468,SKE_RISING_MOON,天地一月,physical,0,,,,,,0,0,,,,,,,,,,,0,0,,,
5469,SKE_MIDNIGHT_KICK,天晨一月,physical,0,,0,,5,(800+(1500+5*GSklv(5463))*Sklv+total_POW*5)*BaseLv/100,0,-2,,,,,,5468,(1750+(1750+5*GSklv(5463))*Sklv+total_POW*5)*BaseLv/100,,,,0,0,,,
5470,SKE_DAWN_BREAK,天月,,,,,,,,0,0,,,,,,,,,,,,,,,
5471,SKE_TWINKLING_GALAXY,天地萬星,,,,,,,,0,0,,,,,,,,,,,,,,,
5472,SKE_STAR_BURST,天命落星,,,,,,,,0,0,,,,,,,,,,,,,,,
5473,SKE_STAR_CANNON,天星,,,,,,,,0,0,,,,,,,,,,,,,,,
5474,SKE_ALL_IN_THE_SKY,天羅萬象,physical,0,,,,10,(250+1200*Sklv+total_POW*10)*BaseLv/100,0,1,0.5,,,,"7,6",,(250+1200*Sklv+total_POW*10)*BaseLv/100*3,,,,0,0,,,
5475,SKE_ENCHANTING_SKY,天氣地神,,,,,,,,0,0,,,,,,,,,,,,,,,
5476,SS_TOKEDASU,致命融化,,,,,,,,0,0,,,,,,,,,,,,,,,
5477,SS_SHIMIRU,滲透,,,,,,,,0,0,,,,,,,,,,,,,,,
5478,SS_AKUMUKESU,消除惡夢,,,,,,,,0,0,,,,,,,,,,,,,,,
5479,SS_SHINKIROU,海市蜃樓,,,,,,,,0,0,,,,,,,,,,,,,,,
5480,SS_KAGEGARI,詭影狩獵,physical,0,,,,10,(600+(900+5*GSklv(5482))*Sklv+total_POW*3)*BaseLv/100,0,1,,,,,,,,,,,,,,,
5481,SS_KAGENOMAI,詭影舞動,physical,0,,,,10,(750+(900+70*GSklv(5480))*Sklv+total_POW*4)*BaseLv/100,0,-5,,,,,,,,,,,,,,,
5482,SS_KAGEGISSEN,詭影閃光,physical,0,,,,10,(1500+(950+150*GSklv(5481))*Sklv+total_POW*5)*BaseLv/100,0,-4,0.5,,,,,,,,,,,,,,
5483,SS_FUUMASHOUAKU,風魔飛鏢–掌握,physical,1,,,,10,(850+(350+5*GSklv(5484))*Sklv+total_POW*3)*BaseLv/100,0,20,,,,,,,,,,,,,,,
5484,SS_FUUMAKOUCHIKU,風魔飛鏢–構築,physical,1,,,,10,(900+(1750+100*GSklv(5483))*Sklv+total_POW*5)*BaseLv/100,0,-4,,GUSklv(5484)*(900+(1750+100*GSklv(5483))*Sklv+total_POW*5)*BaseLv/100,0,-5,,,,,,,,,,,
5485,SS_KUNAIWAIKYOKU,飛刀–扭曲,physical,1,,,,10,(300+(600+GSklv(5487)*10)*BaseLv+total_POW*3)*BaseLv/100,0,-2,,,,,,,,,,,,,,,
5486,SS_KUNAIKAITEN,飛刀 - 旋轉,physical,1,,,,5,(950+(1050+500*GSklv(5487))*Sklv+total_POW*4)*BaseLv/100,0,4,,,,,,,,,,,,,,,
5487,SS_KUNAIKUSSETSU,飛刀 - 曲折,physical,1,,,,10,(250+(420+10*GSklv(5486))*Sklv+total_POW*5)*BaseLv/100,0,8,,,,,,,,,,,,,,,
5488,SS_SEKIENHOU,火焰砲,magic,0,,,,10,(600+(1100+70*GSklv(5492))*Sklv+total_SPL*5)*BaseLv/100+(GUSklv(5499)*8500),3,-3,,,,,,,,,,,,,,,
5489,SS_REIKETSUHOU,冷焰砲,magic,0,,,,10,(350+(850+40*GSklv(5492))*Sklv+total_SPL*5)*BaseLv/100+(GUSklv(5499)*7000),1,-6,,,,,,,,,,,,,,,
5490,SS_RAIDENPOU,雷電砲,magic,0,,,,10,(500+(950+40*GSklv(5492))*Sklv+total_SPL*5)*BaseLv/100+(GUSklv(5499)*8500),4,-5,,,,,,,,,,,,,,,
5491,SS_KINRYUUHOU,金龍砲,magic,0,,,,10,(450+(950+15*GSklv(5492))*Sklv+total_SPL*5)*BaseLv/100+(GUSklv(5499)*5500),2,-2,,,,,,,,,,,,,,,
5492,SS_ANTENPOU,暗戰砲,magic,,,,,10,(450+950*Sklv+total_SPL*5)*BaseLv/100,7,-2,,,,,,,,,,,,,,,
